LSOA11CD,No. people in flood risk areas,% people in flood risk areas
E01024752,695,0.39466212379329924
E01024755,165,0.07823613086770982
E01024756,377,0.22779456193353476
E01024761,659,0.29940935938209906
E01024766,1779,0.5725780495654973
E01024805,459,0.263641585295807
E01024811,314,0.2672340425531915
E01024812,260,0.2181208053691275
E01024813,259,0.14971098265895955
E01024814,606,0.4672320740169622
E01024855,807,0.5739687055476529
E01024864,503,0.3300524934383202
E01024870,282,0.2558983666061706
E01024975,1848,0.5824141191301607
E01024976,1038,0.6080843585237259
E01025020,1276,0.8455931080185554
E01025021,1293,0.8672032193158954
E01025022,539,0.25175151798225126
E01025031,588,0.35336538461538464
E01025039,306,0.2593220338983051
E01025054,505,0.30717761557177614
E01025075,570,0.3298611111111111
E01025099,359,0.20305429864253394
E01025100,206,0.09015317286652079
E01025101,631,0.4232059020791415
E01025106,382,0.18001885014137606
E01025107,656,0.4041897720271103
E01025151,239,0.14555420219244825
E01025167,275,0.20491803278688525
E01025168,284,0.26591760299625467
E01025171,567,0.2985781990521327
E01025176,1295,0.638560157790927
E01025179,265,0.1706374758531874
E01025183,422,0.23721191680719506
E01025200,296,0.19812583668005354
E01025242,301,0.1980263157894737
E01025289,806,0.5081967213114754
E01025290,287,0.181760607979734
E01025291,1237,1
E01025304,527,0.28594682582745523
E01025320,527,0.40015186028853456
E01025346,307,0.1941808981657179
E01025347,320,0.18604651162790697
E01025351,307,0.10730513806361412
E01025357,849,0.609038737446198
E01025360,284,0.1337099811676083
E01025378,302,0.19623131903833657
E01025390,251,0.23262279888785914
E01025393,319,0.2298270893371758
E01025399,283,0.17911392405063292
E01025401,224,0.15374056280027454
E01025405,292,0.2642533936651584
E01025417,166,0.10885245901639344
E01025448,1429,0.9407504937458855
E01025457,770,0.5653450807635829
E01025458,324,0.21025308241401688
E01025460,283,0.14114713216957606
E01025472,389,0.26662097326936257
E01025497,275,0.1909722222222222
E01025499,221,0.16002896451846488
E01025507,1010,0.5626740947075209
E01025508,1525,1
E01025509,1207,1
E01025512,282,0.21776061776061775
E01025531,197,0.18924111431316043
E01025541,1740,0.7363520947947524
E01025542,1086,0.6219931271477663
E01025543,1443,0.799889135254989
E01025544,1023,0.663854639844257
E01025545,249,0.11756373937677053
E01025547,199,0.09453681710213777
E01025553,297,0.10714285714285714
E01025561,273,0.18127490039840638
E01025562,347,0.15360779105799027
E01025563,665,0.5864197530864198
E01025564,918,0.4818897637795276
E01025570,159,0.1251968503937008
E01025573,1335,1
E01025574,1329,0.8530166880616175
E01025575,715,0.42257683215130026
E01025576,2118,0.8799335272122975
E01025577,791,0.5406698564593302
E01025578,1309,0.8020833333333334
E01025579,1393,1
E01025580,312,0.25365853658536586
E01025582,1028,0.8433141919606235
E01025585,1851,0.6858095590959614
E01025586,1565,1
E01025587,1499,1
E01025588,1024,0.7361610352264558
E01025589,938,0.765089722675367
E01025590,623,0.40012845215157355
E01025592,269,0.1991117690599556
E01025594,1576,1
E01025595,330,0.2298050139275766
E01025596,2068,1
E01025597,1167,1
E01025601,1346,1
E01025602,1576,1
E01025603,945,0.6283244680851063
E01025604,1109,0.7831920903954802
E01025605,242,0.18529862174578868
E01025608,624,0.3797930614729154
E01025655,356,0.21880762138905963
E01025667,270,0.22518765638031693
E01025696,685,0.5177626606198035
E01025697,114,0.08475836431226766
E01025703,1160,0.5146406388642414
E01025705,1306,0.7686874632136551
E01025706,952,0.5291828793774319
E01025720,1510,0.5348919589089621
E01025722,284,0.27073403241182076
E01025732,333,0.1819672131147541
E01025748,246,0.11463187325256291
E01025761,455,0.24795640326975477
E01025781,401,0.23327515997673065
E01025800,547,0.3577501635055592
E01025885,693,0.3645449763282483
E01025903,221,0.12745098039215685
E01025908,196,0.1136890951276102
E01025916,293,0.1711448598130841
E01025925,1318,0.4905098622999628
E01025960,254,0.16933333333333334
E01025978,453,0.2649122807017544
E01026006,3052,1
E01026007,1126,1
E01026008,1527,1
E01026009,1197,1
E01026010,1552,1
E01026011,3278,1
E01026012,1154,1
E01026013,1468,1
E01026014,1906,1
E01026015,1635,1
E01026016,1009,0.42502106149957875
E01026017,1552,1
E01026018,1663,1
E01026019,2845,1
E01026020,2702,1
E01026021,1630,1
E01026022,2346,1
E01026023,1473,1
E01026024,2145,1
E01026025,2501,1
E01026026,2146,1
E01026027,1927,1
E01026028,1988,1
E01026029,3108,1
E01026030,2672,1
E01026031,1488,1
E01026032,2520,1
E01026033,1258,0.5981930575368521
E01026034,307,0.17237507018528916
E01026035,2407,1
E01026036,1914,1
E01026037,1600,1
E01026038,1424,1
E01026039,1140,1
E01026040,1469,1
E01026041,1360,1
E01026046,1031,0.7912509593246354
E01026047,244,0.190625
E01026048,1525,1
E01026049,1570,1
E01026050,1513,1
E01026052,590,0.29092702169625245
E01026053,1177,0.513301351940689
E01026054,390,0.1652542372881356
E01026056,851,0.761180679785331
E01026057,2036,1
E01026067,467,0.23038973852984707
E01026069,1903,0.7879917184265011
E01026072,1679,0.7680695333943275
E01026073,1838,1
E01026074,2166,1
E01026076,1271,0.5591728992520898
E01026079,1325,0.6890275611024441
E01026080,153,0.0752212389380531
E01026082,333,0.13903966597077244
E01026083,1876,1
E01026084,1650,1
E01026085,2338,1
E01026092,1443,1
E01026093,1388,0.8346361996392062
E01026094,2063,1
E01026095,621,0.49442675159235666
E01026096,1261,0.8021628498727735
E01026097,1564,1
E01026098,838,0.40502658289028515
E01026099,1006,0.4895377128953771
E01026102,756,0.3229389149935925
E01026103,2161,1
E01026104,2173,1
E01026107,945,0.7464454976303317
E01026109,2109,1
E01026110,891,0.5857988165680473
E01026111,1565,1
E01026112,386,0.31382113821138213
E01026114,1586,1
E01026115,1732,1
E01026116,1615,1
E01026126,864,0.45593667546174144
E01026133,1263,0.2760655737704918
E01026135,1013,0.6098735701384708
E01026176,1353,0.6701337295690936
E01026177,1734,0.7853260869565217
E01026179,585,0.4082344731332868
E01026183,585,0.20825916696333216
E01026199,530,0.22120200333889817
E01026210,318,0.134233853946813
E01026227,585,0.36769327467001883
E01026228,318,0.1850989522700815
E01026232,303,0.13995381062355658
E01026240,739,0.27360236949278044
E01026241,1060,0.513317191283293
E01026242,315,0.1903323262839879
E01026244,367,0.27887537993920974
E01026245,1918,0.8453063023358308
E01026246,2382,1
E01026247,848,0.45788336933045354
E01026248,2204,1
E01026249,506,0.2590885816692268
E01026250,1308,0.6368062317429406
E01026251,1895,1
E01026252,1806,1
E01026253,1808,1
E01026254,1414,0.8140472078295913
E01026255,1930,1
E01026256,1592,1
E01026257,2099,1
E01026258,2086,1
E01026259,1411,0.7985285795132994
E01026260,2127,1
E01026262,1442,1
E01026263,2450,1
E01026264,1773,1
E01026265,1437,1
E01026266,2306,1
E01026267,3162,1
E01026268,2068,1
E01026269,2133,1
E01026270,2194,1
E01026271,1872,1
E01026272,1525,1
E01026273,1817,1
E01026274,3327,1
E01026275,2613,1
E01026276,1676,0.7098686997035154
E01026277,1785,1
E01026278,1395,1
E01026279,1430,1
E01026280,1289,0.5013613380007779
E01026281,331,0.2519025875190259
E01026282,332,0.18372993912562258
E01026283,580,0.32917139614074914
E01026284,561,0.2756756756756757
E01026285,550,0.38035961272475793
E01026286,910,0.7032457496136012
E01026290,258,0.11796982167352538
E01026296,520,0.3425559947299078
E01026316,315,0.12722132471728595
E01026364,291,0.1529968454258675
E01026366,895,0.36500815660685154
E01026372,201,0.0796039603960396
E01026373,205,0.0979923518164436
E01026378,1464,0.8083931529541689
E01026379,302,0.15853018372703412
E01026381,1425,0.8461995249406176
E01026382,589,0.32362637362637364
E01026383,258,0.1768334475668266
E01026384,1457,0.7299599198396793
E01026389,622,0.333870101986044
E01026392,639,0.20037629350893696
E01026393,246,0.1696551724137931
E01026403,530,0.3780313837375178
E01026408,1355,1
E01026409,473,0.3765923566878981
E01026410,953,0.5612485276796231
E01026411,340,0.13465346534653466
E01026440,272,0.2150197628458498
E01026502,104,0.05021728633510381
E01026503,873,0.45587467362924283
E01026593,352,0.26952526799387444
E01026594,1157,0.603547209181012
E01026595,1153,0.6349118942731278
E01026596,1232,0.7394957983193278
E01026597,615,0.2911931818181818
E01026599,908,0.6941896024464832
E01026600,907,0.5951443569553806
E01026622,618,0.3678571428571429
E01026625,213,0.11157674174960712
E01026626,832,0.3795620437956204
E01026631,614,0.34263392857142855
E01026633,1895,1
E01026634,1650,1
E01026635,2428,1
E01026639,313,0.19309068476249228
E01026640,1254,0.8090322580645162
E01026641,237,0.16401384083044981
E01026643,359,0.2579022988505747
E01026646,306,0.19293820933165196
E01026647,2141,1
E01026650,282,0.21013412816691504
E01026652,169,0.12630792227204785
E01026659,247,0.14870559903672487
E01026662,785,0.2704099207716156
E01026666,610,0.30808080808080807
E01026667,1419,1
E01026668,1684,1
E01026669,696,0.4249084249084249
E01026670,1652,1
E01026675,338,0.2779605263157895
E01026678,492,0.31317632081476765
E01026679,476,0.199163179916318
E01026684,396,0.32142857142857145
E01026687,1793,1
E01026688,1680,1
E01026689,1635,1
E01026690,1547,1
E01026693,861,0.3944113605130554
E01026696,1166,1
E01026697,1173,1
E01026698,1061,0.4567369780456306
E01026699,694,0.46082337317397076
E01026700,374,0.22930717351318208
E01026704,1950,1
E01026705,1801,1
E01026706,2002,1
E01026711,1517,1
E01026712,1695,1
E01026713,1734,1
E01026714,375,0.1671868033883192
E01026716,1000,0.5379236148466918
E01026717,1552,1
E01026719,1976,0.8502581755593803
E01026720,746,0.5742879137798307
E01026721,1015,0.7524091919940696
E01026726,1739,0.8183529411764706
E01026741,261,0.15489614243323443
E01026744,257,0.11457868925546144
E01026766,453,0.193259385665529
E01026782,152,0.07231208372978117
E01026783,449,0.24296536796536797
E01026785,965,0.6952449567723343
E01026786,1142,0.5331465919701214
E01026873,408,0.3128834355828221
E01026897,401,0.14388231072838178
E01026904,213,0.15214285714285714
E01026912,379,0.2242603550295858
E01026915,218,0.10797424467558198
E01026941,312,0.24920127795527156
E01026971,481,0.25929919137466306
E01027025,386,0.21432537479178235
E01027032,326,0.17130846032580135
E01027140,730,0.4539800995024876
E01027151,829,0.4978978978978979
E01027238,305,0.14029438822447102
E01027273,386,0.21906923950056753
E01027308,504,0.3163841807909605
E01027353,213,0.11872909698996656
E01027365,222,0.0914332784184514
E01027372,243,0.10456110154905336
E01027373,270,0.13810741687979539
E01027375,321,0.17695700110253584
E01027452,578,0.42531272994849156
E01027453,565,0.3896551724137931
E01027458,417,0.18920145190562612
E01027464,189,0.14460596786534047
E01027465,518,0.34464404524284764
E01027472,232,0.13048368953880765
E01027476,313,0.137340939008337
E01027479,269,0.11929046563192905
E01027503,255,0.15445184736523318
E01027504,162,0.08132530120481928
E01027513,244,0.1218172740888667
E01027562,405,0.24800979791794245
E01027563,312,0.21109607577807848
E01027568,290,0.13140009062075214
E01027571,400,0.2048131080389145
E01027581,1566,0.569247546346783
E01027582,254,0.16688567674113008
E01027583,1043,0.48829588014981273
E01027590,310,0.14698909435751542
E01027593,413,0.23872832369942196
E01027599,180,0.10739856801909307
E01027607,296,0.25042301184433163
E01027609,129,0.09327548806941431
E01027610,351,0.21533742331288344
E01027625,302,0.1845965770171149
E01027626,422,0.2781806196440343
E01027635,539,0.19808893789048143
E01027643,249,0.17862266857962697
E01027647,234,0.1425091352009744
E01027672,542,0.3239689181111775
E01027684,156,0.1078838174273859
E01027702,258,0.23369565217391305
E01027706,266,0.13926701570680627
E01027707,327,0.19349112426035503
E01027743,534,0.43309002433090027
E01027745,172,0.1059765865680838
E01027748,807,0.6903336184773311
E01027751,332,0.2618296529968454
E01027756,443,0.2370251471375067
E01027775,276,0.1495124593716143
E01027779,326,0.2966333030027298
E01027783,287,0.15580890336590664
E01027785,118,0.04814361485108119
E01027789,719,0.22157164869029275
E01027790,304,0.15109343936381708
E01027793,160,0.10854816824966079
E01027800,298,0.1722543352601156
E01027801,152,0.08379272326350606
E01027802,321,0.19360675512665862
E01027803,378,0.1897590361445783
E01027813,121,0.0652995143011333
E01027814,99,0.05899880810488677
E01027856,253,0.21458863443596268
E01027857,247,0.184053651266766
E01027865,276,0.2058165548098434
E01027875,375,0.18151016456921587
E01027876,675,0.4164096236890808
E01027878,1286,1
E01027882,788,0.4322545255074054
E01027883,473,0.423455684870188
E01027884,837,0.5284090909090909
E01027885,856,0.5222696766320928
E01027886,870,0.6020761245674741
E01027887,277,0.17975340687865024
E01027888,264,0.13707165109034267
E01027890,318,0.14507299270072993
E01027894,357,0.14825581395348839
E01027902,409,0.28621413575927224
E01027905,2213,0.9021606196494089
E01027906,466,0.3159322033898305
E01027907,255,0.17894736842105263
E01027908,274,0.1580161476355248
E01027909,1617,0.7082785808147175
E01027910,1855,0.4340196537201685
E01027911,670,0.4813218390804598
E01027927,338,0.16352201257861634
E01027928,388,0.18716835504100338
E01027929,288,0.10191082802547771
E01027932,360,0.15293118096856415
E01027933,330,0.21696252465483234
E01028006,435,0.2779552715654952
E01028020,823,0.43614202437731847
E01028022,465,0.2826747720364742
E01028032,325,0.23739956172388604
E01028033,134,0.059821428571428574
E01028039,360,0.28391167192429023
E01028041,211,0.20808678500986194
E01028062,372,0.16041397153945666
E01028068,750,0.363901018922853
E01028069,906,0.7600671140939598
E01028070,1061,1
E01028073,452,0.2585812356979405
E01028074,336,0.1601525262154433
E01028075,1289,0.6948787061994609
E01028080,1905,1
E01028081,1133,1
E01028082,919,0.7588769611890999
E01028083,1256,0.905551550108147
E01028086,471,0.3237113402061856
E01028126,322,0.21904761904761905
E01028133,283,0.19423472889498972
E01028168,614,0.49159327461969576
E01028171,331,0.22827586206896552
E01028175,269,0.14952751528627015
E01028178,346,0.13605977192292568
E01028184,1120,1
E01028185,776,0.4212812160694897
E01028186,1348,0.8331273176761433
E01028187,1521,1
E01028188,1212,0.7926749509483323
E01028210,151,0.1107850330154072
E01028213,591,0.31253305129561076
E01028290,252,0.17923186344238975
E01028310,775,0.3601301115241636
E01028311,800,0.4369197160021846
E01028312,289,0.1232409381663113
E01028317,213,0.12901271956390067
E01028326,529,0.4022813688212928
E01028330,468,0.2881773399014778
E01028332,1116,0.6855036855036855
E01028345,266,0.1181697023545091
E01028352,409,0.3721565059144677
E01028353,194,0.06826178747361013
E01028354,1513,1
E01028355,1102,0.6900438321853475
E01028356,253,0.17364447494852436
E01028363,723,0.5045359385903698
E01028365,1485,0.7953936797000536
E01028375,411,0.21815286624203822
E01028376,332,0.20036210018105008
E01028378,283,0.14016840019811788
E01028384,1788,1
E01028385,1529,0.8332425068119891
E01028386,388,0.21567537520844915
E01028392,507,0.22563417890520696
E01028396,187,0.11564625850340136
E01028398,1568,1
E01028399,1442,1
E01028408,314,0.13248945147679325
E01028415,292,0.13812677388836328
E01028416,1522,0.8493303571428571
E01028417,1700,1
E01028418,1532,1
E01028421,339,0.15
E01028438,381,0.16993755575379127
E01028468,364,0.15010309278350514
E01028493,394,0.27805222300635146
E01028499,389,0.22511574074074073
E01028511,403,0.23254472013848818
E01028521,213,0.021495610051468363
E01028541,1360,1
E01028542,951,0.5637225844694724
E01028544,189,0.1522965350523771
E01028548,1287,0.7482558139534884
E01028549,519,0.3394375408763898
E01028551,329,0.1431679721496954
E01028565,278,0.23166666666666666
E01028603,362,0.2935928629359286
E01028610,336,0.23529411764705882
E01028629,361,0.25896700143472023
E01028682,292,0.23954060705496308
E01028684,270,0.19955654101995565
E01028695,335,0.20691785052501543
E01028703,310,0.16639828234031132
E01028724,288,0.2482758620689655
E01028754,293,0.19301712779973648
E01028756,238,0.0943695479777954
E01028767,279,0.1385302879841112
E01028807,246,0.10700304480208786
E01028814,276,0.1994219653179191
E01028834,433,0.26744904261890057
E01028851,315,0.1849677040516735
E01028856,344,0.22811671087533156
E01028859,327,0.19722557297949336
E01028861,462,0.32172701949860727
E01028867,367,0.2029867256637168
E01028875,333,0.1291698991466253
E01028886,306,0.16603364080303853
E01028910,347,0.2440225035161744
E01028912,350,0.24717514124293785
E01028913,1136,0.6931055521659548
E01028923,266,0.1670854271356784
E01028932,754,0.27608934456243134
E01028938,481,0.2837758112094395
E01028962,220,0.13205282112845138
E01028978,398,0.25431309904153354
E01028997,453,0.19049621530698066
E01028998,658,0.2679153094462541
E01029004,247,0.2653061224489796
E01029027,194,0.12985274431057564
E01029053,555,0.23260687342833195
E01029058,411,0.17564102564102563
E01029061,621,0.22680788897005114
E01029089,1941,0.8316195372750642
E01029090,3304,1
E01029091,1551,1
E01029092,1409,1
E01029093,1594,1
E01029094,1929,1
E01029095,1759,1
E01029096,1574,1
E01029097,291,0.2044975404075896
E01029098,1340,0.8195718654434251
E01029100,353,0.2407912687585266
E01029101,566,0.5022182786157942
E01029106,1745,1
E01029107,1607,1
E01029108,2027,1
E01029109,1436,1
E01029110,1836,0.8969223253541768
E01029111,224,0.08648648648648649
E01029112,162,0.07956777996070727
E01029113,325,0.19578313253012047
E01029114,920,0.6384455239417072
E01029115,1558,1
E01029116,285,0.1729368932038835
E01029117,1080,0.6762680025046963
E01029118,1657,1
E01029119,1540,1
E01029120,1430,1
E01029121,180,0.1541095890410959
E01029128,488,0.23529411764705882
E01029131,2260,1
E01029132,1577,1
E01029133,1313,1
E01029134,2054,1
E01029135,705,0.41397533763945976
E01029136,2233,1
E01029137,251,0.14896142433234422
E01029138,688,0.46834581347855686
E01029139,140,0.09333333333333334
E01029140,2430,0.7168141592920354
E01029143,281,0.1853562005277045
E01029144,253,0.2099585062240664
E01029149,375,0.2598752598752599
E01029165,252,0.20240963855421687
E01029201,308,0.17782909930715934
E01029207,374,0.25616438356164384
E01029230,275,0.12254901960784313
E01029241,583,0.27461139896373055
E01029266,243,0.18339622641509434
E01029271,259,0.13805970149253732
E01029274,253,0.14864864864864866
E01029279,350,0.23148148148148148
E01029285,743,0.2904612978889758
E01029289,1307,0.675103305785124
E01029299,269,0.17090216010165185
E01029301,409,0.1892642295233688
E01029322,1048,0.5079980610761028
E01029328,190,0.10047593865679534
E01029333,461,0.4097777777777778
E01029337,344,0.16089803554724041
E01029343,332,0.2088050314465409
E01029407,493,0.28284566838783703
E01029408,2144,0.893705710712797
E01029409,2225,1
E01029410,1279,0.7770352369380316
E01029414,1744,1
E01029415,1639,1
E01029416,270,0.17774851876234365
E01029425,288,0.11712078080520537
E01029428,915,0.4322153991497402
E01029441,283,0.1736196319018405
E01029477,298,0.18474891506509608
E01029504,627,0.3546380090497738
E01029505,325,0.20517676767676768
E01029509,236,0.13103831204886174
E01029521,473,0.27277970011534025
E01029567,766,0.4265033407572383
E01029594,513,0.28452579034941766
E01029598,293,0.13465073529411764
E01029620,338,0.27682227682227684
E01029641,307,0.1523573200992556
E01029660,333,0.16283618581907092
E01029683,354,0.2778649921507064
E01029689,251,0.1442528735632184
E01029724,371,0.22149253731343282
E01029742,401,0.19149952244508117
E01029768,253,0.166996699669967
E01029835,378,0.216
E01029836,477,0.3522895125553914
E01029837,1565,1
E01029839,1133,1
E01029847,996,0.7679259830377795
E01029848,295,0.24121013900245297
E01029881,190,0.09017560512577123
E01029906,274,0.14802809292274446
E01029907,223,0.10026978417266187
E01029945,366,0.17853658536585365
E01029950,370,0.19483938915218535
E01029954,567,0.25380483437779766
E01030048,313,0.12812116250511665
E01030052,420,0.17789072426937738
E01030055,207,0.14546732255797612
E01030133,309,0.2199288256227758
E01030137,170,0.10996119016817593
E01030142,267,0.15687426556991774
E01030152,274,0.1357107478949975
E01030154,434,0.1998158379373849
E01030176,228,0.11591255719369599
E01030199,94,0.053837342497136315
E01030212,353,0.1765
E01030219,198,0.0981169474727453
E01030223,292,0.1639528354856822
E01030236,347,0.1805411030176899
E01030244,357,0.19604612850082373
E01030250,325,0.1660705160960654
E01030258,463,0.2859789993823348
E01030275,294,0.2521440823327616
E01030320,364,0.19945205479452055
E01030321,437,0.2781667727562062
E01030328,276,0.1683953630262355
E01030329,336,0.22826086956521738
E01030331,334,0.22237017310252996
E01030336,259,0.13909774436090225
E01030343,735,0.3890947591318158
E01030346,395,0.27603074772886094
E01030347,321,0.18904593639575973
E01030350,294,0.16945244956772335
E01030351,653,0.42347600518806744
E01030354,519,0.29505400795906767
E01030356,698,0.5091174325309993
E01030373,269,0.17155612244897958
E01030426,292,0.19223173140223832
E01030452,202,0.07736499425507469
E01030458,178,0.1406003159557662
E01030466,420,0.2770448548812665
E01030491,331,0.17114788004136505
E01030525,416,0.27751834556370913
E01030531,750,0.30036043251902284
E01030545,302,0.20241286863270777
E01030570,366,0.21516754850088182
E01030572,376,0.17644298451431253
E01030579,304,0.19326128417037508
E01030599,308,0.1966794380587484
E01030628,330,0.2214765100671141
E01030646,324,0.14235500878734622
E01030647,566,0.3491671807526218
E01030652,320,0.17269293038316244
E01030654,1167,0.7759308510638298
E01030656,817,0.4942528735632184
E01030657,695,0.4276923076923077
E01030658,817,0.581081081081081
E01030659,576,0.32395950506186727
E01030663,1328,0.7485907553551296
E01030664,970,0.5546026300743282
E01030665,1013,0.6241528034504005
E01030666,1090,0.5885529157667386
E01030668,213,0.10410557184750734
E01030681,556,0.32744405182567726
E01030686,1463,1
E01030688,948,0.6204188481675392
E01030721,489,0.3173264114211551
E01030722,317,0.19824890556597874
E01030723,615,0.39805825242718446
E01030724,277,0.1832010582010582
E01030726,277,0.16686746987951806
E01030727,1011,0.5397757608115323
E01030728,875,0.5384615384615384
E01030730,589,0.3456572769953052
E01030731,1522,0.8262757871878393
E01030732,630,0.445859872611465
E01030734,355,0.22554002541296062
E01030735,364,0.20859598853868194
E01030736,525,0.2336448598130841
E01030742,629,0.3238928939237899
E01030758,300,0.2570694087403599
E01030759,216,0.13341568869672638
E01030817,294,0.20821529745042494
E01030818,660,0.5246422893481717
E01030838,298,0.21516245487364621
E01030850,285,0.1079136690647482
E01030851,768,0.35971896955503513
E01030872,606,0.3441226575809199
E01030875,439,0.30872011251758086
E01030881,375,0.25066844919786097
E01030884,292,0.18586887332908975
E01030914,308,0.2238372093023256
E01030922,578,0.3261851015801354
E01030947,629,0.45447976878612717
E01030950,576,0.37209302325581395
E01031020,233,0.14935897435897436
E01031024,442,0.25431530494821636
E01031033,273,0.15141430948419302
E01031037,257,0.13427377220480669
E01031045,1213,0.6507510729613734
E01031046,246,0.14017094017094017
E01031081,319,0.1958256599140577
E01031108,239,0.17369186046511628
E01031112,277,0.17802056555269924
E01031117,433,0.26306196840826246
E01031166,390,0.1990811638591118
E01031171,369,0.23518164435946462
E01031178,286,0.20983125458547322
E01031183,477,0.29245861434702636
E01031184,285,0.18700787401574803
E01031204,194,0.14202049780380674
E01031225,381,0.2239858906525573
E01031231,452,0.17424826522744796
E01031237,263,0.1621454993834772
E01031238,255,0.19495412844036697
E01031248,178,0.07200647249190939
E01031250,256,0.1033091202582728
E01031252,241,0.17772861356932154
E01031312,287,0.22813990461049286
E01031314,569,0.4466248037676609
E01031317,378,0.2654494382022472
E01031321,319,0.2608340147179068
E01031322,643,0.3050284629981025
E01031323,306,0.19041692594897325
E01031324,339,0.1581894540363976
E01031356,281,0.11294212218649517
E01031357,1415,0.6192560175054704
E01031358,260,0.17060367454068243
E01031359,324,0.24695121951219512
E01031360,921,0.590006406149904
E01031368,578,0.4519155590304926
E01031376,964,0.7669053301511536
E01031377,159,0.09233449477351917
E01031378,1414,1
E01031379,278,0.16909975669099755
E01031391,727,0.5027662517289073
E01031419,301,0.18871473354231974
E01031420,259,0.1590909090909091
E01031431,754,0.49216710182767626
E01031433,568,0.38718473074301296
E01031436,291,0.13771888310459063
E01031437,206,0.09479981592268753
E01031440,278,0.18496340652029275
E01031454,1667,0.7004201680672268
E01031456,1570,0.8880090497737556
E01031460,215,0.12434933487565067
E01031467,264,0.08307111390811832
E01031491,584,0.30965005302226933
E01031495,234,0.15384615384615385
E01031507,271,0.22378199834847234
E01031522,190,0.09984235417761429
E01031524,979,0.5799763033175356
E01031525,279,0.20202751629254165
E01031530,144,0.11119691119691119
E01031532,1192,0.7007642563198119
E01031548,293,0.17650602409638555
E01031562,846,0.618421052631579
E01031563,348,0.24200278164116829
E01031578,587,0.34672179562906086
E01031579,251,0.17577030812324929
E01031580,389,0.15916530278232405
E01031617,227,0.09337721102426985
E01031631,295,0.17760385310054183
E01031704,301,0.17180365296803654
E01031787,266,0.13058419243986255
E01031789,461,0.19991326973113616
E01031804,259,0.15352697095435686
E01031805,547,0.346861128725428
E01031809,160,0.09148084619782733
E01031814,375,0.22495500899820037
E01031835,306,0.15470171890798787
E01031865,186,0.08716026241799438
E01031867,218,0.1180931744312026
E01031869,264,0.1411764705882353
E01031870,356,0.18378936499741869
E01031873,481,0.2484504132231405
E01031883,321,0.1702917771883289
E01031885,312,0.19271155033971588
E01031902,308,0.2078272604588394
E01031925,273,0.20666161998485996
E01031958,206,0.15809669992325404
E01031979,322,0.157765801077903
E01031989,288,0.17593158216249236
E01031990,400,0.205761316872428
E01032000,242,0.10262934690415607
E01032009,285,0.15789473684210525
E01032014,336,0.18929577464788733
E01032023,262,0.14467145223633351
E01032024,946,0.42383512544802865
E01032026,366,0.2472972972972973
E01032029,370,0.2796674225245654
E01032031,247,0.22413793103448276
E01032033,570,0.4148471615720524
E01032035,289,0.17643467643467645
E01032040,141,0.09901685393258428
E01032050,170,0.08056872037914692
E01032062,295,0.15766969535008016
E01032071,150,0.03823604384399694
E01032115,364,0.21299005266237567
E01032179,429,0.26
E01032198,277,0.1327264015333014
E01032214,324,0.14044213263979194
E01032234,367,0.19154488517745302
E01032295,241,0.07564344005021971
E01032327,245,0.11411271541686073
E01032343,187,0.06692913385826772
E01032351,361,0.20372460496613995
E01032352,200,0.13745704467353953
E01032416,463,0.3835956917978459
E01032428,430,0.28975741239892183
E01032430,361,0.20939675174013922
E01032431,318,0.2024188415022279
E01032438,228,0.151797603195739
E01032461,644,0.29541284403669726
E01032467,291,0.23990107172300082
E01032479,341,0.16417910447761194
E01032481,266,0.14386154678204435
E01032526,440,0.25507246376811593
E01032568,296,0.18877551020408162
E01032572,239,0.1643741403026135
E01032573,1050,0.6051873198847262
E01032579,1122,0.5949098621420997
E01032582,2028,1
E01032583,1692,1
E01032584,1302,1
E01032595,1704,1
E01032628,692,0.29235318969159274
E01032629,350,0.12424565140220092
E01032630,2864,1
E01032631,1458,1
E01032632,795,0.5089628681177977
E01032633,331,0.14930085701398285
E01032636,722,0.36855538540071464
E01032637,1553,1
E01032638,1520,1
E01032639,2511,1
E01032640,1541,1
E01032646,1721,1
E01032657,387,0.29163526752072344
E01032658,266,0.15748963883955003
E01032661,614,0.444605358435916
E01032662,165,0.13274336283185842
E01032665,360,0.2610587382160986
E01032666,1270,1
E01032667,1189,1
E01032668,1572,1
E01032669,1682,1
E01032670,1601,1
E01032671,1502,1
E01032672,2909,1
E01032673,1409,1
E01032674,440,0.1256066228946617
E01032676,1095,0.5067098565478945
E01032677,198,0.13626978664831382
E01032678,991,0.576497963932519
E01032679,1221,1
E01032681,232,0.17589082638362397
E01032682,1085,1
E01032684,217,0.13478260869565217
E01032701,128,0.10347615198059822
E01032702,808,0.5880640465793304
E01032719,1908,1
E01032720,1405,1
E01032722,2425,0.8350550964187328
E01032728,317,0.20691906005221933
E01032733,1232,0.7787610619469026
E01032734,378,0.19585492227979276
E01032739,385,0.28
E01032745,123,0.04594695554725439
E01032764,747,0.31760204081632654
E01032770,2193,1
E01032771,1758,1
E01032772,1529,1
E01032773,3607,1
E01032774,1639,1
E01032775,1400,1
E01032776,2825,1
E01032777,1691,1
E01032778,2856,1
E01032779,1958,1
E01032780,983,0.5239872068230277
E01032781,1953,1
E01032782,2716,1
E01032783,1594,1
E01032788,1395,1
E01032789,1540,1
E01032790,1406,1
E01032794,402,0.3333333333333333
E01032800,871,0.6428044280442804
E01032803,1434,1
E01032805,642,0.24447829398324447
E01032807,597,0.374294670846395
