MSOA11CD,Number of fires (three-year average),Proportion of fire incidents per person
E02005364,1.5,7.94912559618442e-4
E02005365,6.5,7.338828045613639e-4
E02005366,4.166666666666667,6.862099253403601e-4
E02005368,3,4.7244094488188977e-4
E02005369,6.333333333333333,6.361962163067135e-4
E02005370,6,6.507592190889371e-4
E02005371,5.5,7.241606319947334e-4
E02005372,2.5,4.939735230191662e-4
E02005373,4,4.8024972985952696e-4
E02005374,4,5.811419439198024e-4
E02005375,7,7.236638064716221e-4
E02005376,4,5.542469170015242e-4
E02005377,4,6.639004149377593e-4
E02005378,2,5.486968449931413e-4
E02005379,3,5.963029218843172e-4
E02005380,3,5.323868677905945e-4
E02005381,8.166666666666666,0.0011303344867358708
E02005382,4,7.167174341515857e-4
E02005383,6,9.561752988047809e-4
E02005384,4,5.405405405405405e-4
E02005385,3,9.797517962116264e-4
E02005386,4,6.63239927043608e-4
E02005387,6,5.945303210463733e-4
E02005388,5.5,8.956196059273734e-4
E02005389,4.5,7.659574468085106e-4
E02005390,3,5.529953917050691e-4
E02005391,5.666666666666667,7.238046578958574e-4
E02005392,5,7.090187180941577e-4
E02005393,7,9.762900976290098e-4
E02005394,7.166666666666666,0.001044094794094794
E02005395,3.833333333333333,7.669734560490862e-4
E02005396,4.5,9.176182707993475e-4
E02005397,2,5.021340697966357e-4
E02005398,3,5.747126436781609e-4
E02005399,3.5,5.428039702233251e-4
E02005400,3,9.752925877763329e-4
E02005401,3,6.40888698995941e-4
E02005402,4,7.568590350047304e-4
E02005403,4,0.001188001188001188
E02005404,3,6.148800983808157e-4
E02005405,3.333333333333333,9.104980424292087e-4
E02005406,3.5,5.729251923391717e-4
E02005407,3.666666666666667,5.753438987394739e-4
E02005408,4,6.726080376660501e-4
E02005409,5,5.944596361907026e-4
E02005412,7.5,8.59894519605595e-4
E02005414,7.666666666666667,0.001143595863166269
E02005415,8,0.0012260536398467432
E02005416,2,6.506180871828237e-4
E02005417,5.5,8.672343109429202e-4
E02005418,8.333333333333334,7.170309183732003e-4
E02005419,5.5,6.045949214026602e-4
E02005420,7.666666666666666,8.662900188323916e-4
E02005422,3,7.220216606498195e-4
E02005423,8.666666666666666,8.562207732332214e-4
E02005424,7,9.169504846738276e-4
E02005425,4,6.199628022318661e-4
E02005426,10,9.690861517588913e-4
E02005427,6.833333333333333,9.632553331453811e-4
E02005428,8.833333333333334,0.0010713563776025875
E02005429,5.166666666666667,8.01903875006467e-4
E02005430,5.5,7.691231995525102e-4
E02005431,7.166666666666667,0.0010445513287664578
E02005432,4.666666666666667,6.065332293562083e-4
E02005433,5.833333333333333,8.306042052304333e-4
E02005434,3.333333333333333,9.34492103541725e-4
E02005435,7.333333333333334,9.997727789138834e-4
E02005436,8.5,0.0012261973456433929
E02005437,8.333333333333334,0.0014010311589329747
E02005438,8,0.0011307420494699647
E02005439,6.333333333333333,5.743478129439859e-4
E02005440,6,0.001104158998895841
E02005441,6.666666666666667,7.684918347742555e-4
E02005442,10.5,0.0017170891251022077
E02005443,11,0.0015120274914089348
E02005444,12.333333333333334,0.0012257337838733188
E02005445,14.333333333333334,0.001179407005129049
E02005446,11.333333333333332,0.0010342519924560441
E02005447,8.333333333333334,0.0011004005457986709
E02005448,5,8.674531575294934e-4
E02005449,7.666666666666666,8.267730687659513e-4
E02005450,5,7.49737591842855e-4
E02005451,8,0.001034794981244341
E02005452,7.833333333333333,8.205880298903554e-4
E02005453,10,9.067005168192946e-4
E02005455,4,4.337924303220909e-4
E02005456,7.5,8.10898475510866e-4
E02005457,6.333333333333333,7.37978715140216e-4
E02005458,4,8.298755186721991e-4
E02005459,6,7.120816520294327e-4
E02005460,2,5.486968449931413e-4
E02005461,5,7.957981855801369e-4
E02005462,8,8.195881569511321e-4
E02005463,5.5,6.950587640591431e-4
E02005464,4,5.474202819214452e-4
E02005465,7,8.174705126707929e-4
E02005466,7,0.0010471204188481676
E02005467,4,5.288906518577285e-4
E02005468,2.5,8.010253123998718e-4
E02005469,5.5,6.836544437538845e-4
E02005470,12.333333333333334,9.458803077945651e-4
E02005471,8.666666666666666,8.850762527233115e-4
E02005472,8.333333333333334,8.443949066099234e-4
E02005473,5,5.664438654129376e-4
E02005474,3.5,5.152362726335934e-4
E02005475,5.833333333333334,8.599931200550397e-4
E02005476,6,8.310249307479224e-4
E02005477,3.5,4.911591355599214e-4
E02005478,13.333333333333334,0.0015105169744345003
E02005479,6.5,9.133061683293522e-4
E02005480,6.5,8.512310110005239e-4
E02005481,10.333333333333334,8.165415514289478e-4
E02005482,7,8.675176601809394e-4
E02005483,7.5,9.455370650529501e-4
E02005484,5,8.400537634408602e-4
E02005485,2,4.044489383215369e-4
E02005486,8.5,0.0010250844187168354
E02005487,7.666666666666667,7.862441458995659e-4
E02005488,3,5.598059339428998e-4
E02005489,4.833333333333333,8.253642987249544e-4
E02005490,6.333333333333333,0.0014136904761904762
E02005491,5.5,8.527131782945736e-4
E02005492,5.833333333333333,5.984133497469567e-4
E02005493,6.5,7.665998348861894e-4
E02005494,8.5,8.367788934829691e-4
E02005495,17,0.0015925058548009368
E02005496,3.5,8.939974457215837e-4
E02005497,7,8.910386965376783e-4
E02005498,5,9.899029895070284e-4
E02005499,6.666666666666667,7.894217485691731e-4
E02005500,6,9.953550099535502e-4
E02005501,3,8.275862068965517e-4
E02005502,4.5,5.434126313247192e-4
E02005503,3.5,9.72492358988608e-4
E02005504,2.333333333333333,5.132717407244463e-4
E02005505,5.833333333333333,7.675438596491228e-4
E02005506,3,5.676442762535478e-4
E02005507,8.666666666666666,7.305012362328612e-4
E02005508,4,0.0010175527855507504
E02005509,4.166666666666667,7.483237547892721e-4
E02005510,5.333333333333333,7.594095590678248e-4
E02005511,6,7.274490785645005e-4
E02005512,11.666666666666666,0.0012345679012345679
E02005513,5.833333333333334,7.224836925109405e-4
E02005514,5,7.243227582210633e-4
E02005515,4.5,7.004981320049813e-4
E02005516,5,7.237984944991314e-4
E02005517,5,7.65345170671973e-4
E02005518,9,0.001092896174863388
E02005519,6.666666666666667,9.199208868037349e-4
E02005520,8.5,0.0012607534856125778
E02005521,6,9.686793671294801e-4
E02005522,3,0.0010744985673352436
E02005523,6,7.083825265643448e-4
E02005524,4,9.779951100244498e-4
E02005525,6,7.916611690196596e-4
E02005526,1,8.382229673093043e-4
E02005527,3,5.62535158447403e-4
E02005528,3,5.448601525608427e-4
E02005529,3,6.584723441615452e-4
E02005530,2.333333333333333,6.397952655150351e-4
E02005531,4.5,0.001101591187270502
E02005532,5,7.453786523553966e-4
E02005533,4.5,7.518796992481203e-4
E02005534,7.166666666666666,9.842970287964106e-4
E02005535,5,9.039956608208281e-4
E02005536,7,0.0011261261261261261
E02005537,5,8.264462809917355e-4
E02005538,5,7.963051441312311e-4
E02005539,11,0.0014600477833820015
E02005540,5.333333333333333,7.260186949813957e-4
E02005541,8.666666666666666,0.0014629754670267836
E02005542,7.5,9.928514694201747e-4
E02005543,11.666666666666668,0.001201881803509495
E02005544,6.666666666666666,8.892445867235782e-4
E02005545,4.5,7.085498346717053e-4
E02005546,8.166666666666666,0.001034803176212198
E02005547,6.333333333333333,8.680555555555555e-4
E02005548,6.833333333333333,0.0011658988795996133
E02005549,5.333333333333333,0.0010120177103099303
E02005550,4,5.52944429084877e-4
E02005551,6,0.001143728555089592
E02005552,7.5,0.0011045655375552283
E02005553,12.333333333333334,0.0014287920914426938
E02005554,4,5.792903692976104e-4
E02005555,4,7.067137809187279e-4
E02005556,5,0.0010645092612305727
E02005557,6.666666666666667,0.0010017530678687705
E02005558,7,9.877240016932412e-4
E02005559,8,0.0011010184420589045
E02005560,6,8.6194512282718e-4
E02005561,15,0.0013377329884954963
E02005562,3.666666666666667,6.020799124247401e-4
E02005563,7.333333333333333,9.711737959652143e-4
E02005564,8.5,9.940357852882703e-4
E02005565,5,7.14694110920526e-4
E02005566,5.666666666666667,8.806008806008807e-4
E02005567,7.5,0.0014807502467917078
E02005568,6.5,8.756567425569177e-4
E02005569,5.666666666666666,6.887052341597795e-4
E02005570,6,8.14663951120163e-4
E02005571,4,8.635578583765112e-4
E02005572,8.666666666666666,0.001330671989354624
E02005573,5.5,0.0013991350801322818
E02005574,4.833333333333334,6.791250995269543e-4
E02005575,4.5,7.360157016683023e-4
E02005576,5,7.429420505200594e-4
E02005577,3.333333333333333,5.478851632697786e-4
E02005578,4.666666666666667,7.986764789776941e-4
E02005579,8.5,9.590432133589078e-4
E02005580,6.5,0.0010058805323429278
E02005581,5,5.97943075819182e-4
E02005582,9.666666666666666,0.0013827301768941018
E02005583,7.5,8.585164835164835e-4
E02005584,12,0.0010953902327704244
E02005585,11.833333333333334,0.0010740976067289947
E02005586,10,0.0010112245929821014
E02005587,9.5,0.0011231969732797352
E02005588,13.666666666666666,0.0011337868480725624
E02005589,9.666666666666666,8.163724910621287e-4
E02005590,15.666666666666666,0.0014131938180287449
E02005592,8,0.001016647604524082
E02005593,8,6.444337038827131e-4
E02005594,9.666666666666666,9.861932938856014e-4
E02005595,4.5,9.900990099009901e-4
E02005596,10.5,0.00112059765208111
E02005597,5.5,5.531529719400583e-4
E02005598,6.5,6.514984464267816e-4
E02005599,2.666666666666667,9.045680687471733e-4
E02005600,6,9.04295403165034e-4
E02005601,3.5,7.826475849731664e-4
E02005602,8,8.593833924159416e-4
E02005603,7.666666666666667,6.579700194530267e-4
E02005604,4,6.857534716269502e-4
E02005605,3.5,7.920343969223807e-4
E02005606,2.5,8.70170553428472e-4
E02005607,6,7.366482504604051e-4
E02005608,6,9.262117937635072e-4
E02005609,6,9.654062751407884e-4
E02005610,7.333333333333333,8.984725965858041e-4
E02005611,11.333333333333334,0.0011613211736175154
E02005612,4.166666666666667,7.250159503509077e-4
E02005613,10.5,0.0013725490196078432
E02005614,4.666666666666667,4.183850337696492e-4
E02005615,7,8.80503144654088e-4
E02005616,5.833333333333334,0.0010235713867930048
E02005617,9.333333333333334,0.0010377288562745536
E02005619,5.333333333333334,8.667858497210034e-4
E02005620,6,6.69867143016635e-4
E02005621,4.5,5.100884153253231e-4
E02005622,4,4.867956675185591e-4
E02005623,8.5,8.642602948652771e-4
E02005624,5,5.199126546740147e-4
E02005625,9.5,0.0011508176862507571
E02005626,6.333333333333334,0.0012851731601731602
E02005627,5.166666666666666,9.001161440185829e-4
E02005628,4,5.081300813008131e-4
E02005629,4.5,7.003891050583658e-4
E02005630,6,8.093889113719142e-4
E02005631,5.833333333333334,7.117292988449651e-4
E02005632,2.5,5.696058327637275e-4
E02005633,12.333333333333334,0.0013456992180396435
E02005634,8.5,9.102591561362176e-4
E02005635,3.666666666666667,5.38265805441378e-4
E02005636,12.666666666666666,0.0010353659201133452
E02005637,8,8.336807002917883e-4
E02005638,2,4.1296716911005574e-4
E02005639,4,7.789678675754625e-4
E02005640,8.5,0.001020653218059558
E02005641,6,7.305491294289541e-4
E02005642,5,7.166403898523721e-4
E02005643,10,0.0011795234725171032
E02005644,9.333333333333334,0.0010213759393010871
E02005645,15.833333333333334,0.0014701330857319716
E02005646,7.333333333333334,0.00139099645928174
E02005647,9.666666666666666,0.001255248236159806
E02005648,5.5,8.328285887341005e-4
E02005649,9.5,5.879076675536852e-4
E02005650,4.833333333333334,9.352425180598556e-4
E02005651,4.5,7.554137988920597e-4
E02005652,5.166666666666667,8.552667880593721e-4
E02005653,8.333333333333334,9.772878308119308e-4
E02005654,7.666666666666666,0.0010900990568273377
E02005655,5,0.0011436413540713633
E02005656,4.166666666666667,9.157509157509159e-4
E02005657,3.333333333333333,7.117944337675278e-4
E02005658,5.833333333333333,9.003447034007305e-4
E02005659,3.666666666666667,0.0010227801022780103
E02005660,5,0.0010506408909434755
E02005661,5.333333333333333,0.0010166476045240817
E02005662,3,8.64304235090752e-4
E02005663,5,9.464319515426841e-4
E02005664,7.666666666666666,0.00129417060544677
E02005665,4,6.387735547748323e-4
E02005666,8.333333333333334,9.877128521196318e-4
E02005667,5.5,8.218768679019725e-4
E02005668,2,7.633587786259542e-4
E02005669,2.5,9.067827348567283e-4
E02005670,16.333333333333336,0.0016525023607176584
E02005671,6.5,8.567286147357322e-4
E02005672,7.333333333333333,8.620351867089847e-4
E02005673,6.333333333333333,8.770715044084383e-4
E02005674,12.666666666666666,0.001396545387725101
E02005675,5.5,9.168194699116519e-4
E02005676,3.5,7.332914309658496e-4
E02005677,7,9.253139458030404e-4
E02005678,6.333333333333334,5.295429208472687e-4
E02005679,4,9.064128710627691e-4
E02005680,7,0.0010502625656414104
E02005681,8.5,9.982384028185555e-4
E02005682,6,8.599684678228465e-4
E02005683,7,7.283321194464676e-4
E02005684,4.5,6.352343308865048e-4
E02005685,7,0.0013167795334838223
E02005686,4.5,6.779150346489907e-4
E02005687,3,4.5571927692541396e-4
E02005688,5.166666666666667,6.537601754607955e-4
E02005689,4.5,6.861848124428179e-4
E02005690,4.833333333333334,0.0010815245767136572
E02005691,2,4.4434570095534326e-4
E02005692,4.5,6.760817307692308e-4
E02005693,5.666666666666666,7.906608994930468e-4
E02005694,4.666666666666667,7.8576640287366e-4
E02005695,6.5,7.158590308370044e-4
E02005696,8.166666666666666,0.0013066666666666665
E02005697,10.666666666666666,0.0014987588403353473
E02005698,4,8.771929824561404e-4
E02005699,9.666666666666666,0.0011610216990952037
E02005700,7,7.563479200432199e-4
E02005701,7.666666666666667,8.322477927341149e-4
E02005702,2.333333333333333,7.607868709922833e-4
E02005703,7.666666666666667,0.0011354660347551342
E02005704,11.666666666666666,9.215376513954713e-4
E02005705,5,6.551362683438155e-4
E02005706,8.166666666666666,8.551483420593367e-4
E02005707,5,8.423180592991914e-4
E02005708,6.5,8.34403080872914e-4
E02005709,8.333333333333334,0.001188947543634375
E02005710,8,8.482663556356696e-4
E02005711,10.666666666666666,0.0013144382830149928
E02005712,8.5,9.911380597014926e-4
E02005713,3,5.938242280285036e-4
E02005714,5,9.723842862699338e-4
E02005715,8.333333333333334,9.504257907542579e-4
E02005716,6.166666666666666,8.494031221303948e-4
E02005717,9.5,0.001252802320981142
E02005718,3,8.638065073423554e-4
E02005719,6.333333333333333,7.406541145285151e-4
E02005720,8,8.32552815069206e-4
E02005721,1.6666666666666667,8.917424647761727e-4
E02005722,6,7.238508867173362e-4
E02005723,6.166666666666666,9.983271275160542e-4
E02005724,2,5.05050505050505e-4
E02005725,4,7.44047619047619e-4
E02005726,4,8.111944838775097e-4
E02005727,6.5,0.0010263698089373124
E02005728,6,8.534850640113798e-4
E02005729,3.5,9.474824038982133e-4
E02005730,11.666666666666666,8.956446082194584e-4
E02005731,8.5,7.694396668778854e-4
E02005732,5,6.227425582264292e-4
E02005733,12,0.0017033356990773599
E02005734,3,6.28140703517588e-4
E02005735,8.5,0.0010898833183741504
E02005736,5.5,6.671518680252305e-4
E02005737,5.666666666666667,9.202121901050125e-4
E02005738,3,6.093845216331506e-4
E02005739,8.166666666666666,8.877776569917019e-4
E02005740,12.333333333333334,0.0011895576131687243
E02005741,7,0.0010227936879018118
E02005742,3.333333333333333,5.803156917363045e-4
E02005743,5.5,0.0010867417506421656
E02005744,5.5,9.140767824497258e-4
E02005745,8,0.0015091492171288435
E02005746,2.5,7.571168988491823e-4
E02005747,7.333333333333334,0.0010598834128245894
E02005748,6.5,0.001061397779229262
E02005749,8,9.349070936075728e-4
E02005750,5.5,8.88529886914378e-4
E02005751,6.5,7.502308402585411e-4
E02005752,5,7.519927808693036e-4
E02005753,11,8.156606851549756e-4
E02005754,2,6.516780710329097e-4
E02005755,4.666666666666667,6.834602616676431e-4
E02005756,3,5.826374053214216e-4
E02005757,5.5,7.8003120124805e-4
E02005758,4,4.4023772837332157e-4
E02005759,5.166666666666667,7.1749294079526e-4
E02005760,2,4.3131334914815614e-4
E02005761,4,7.280669821623589e-4
E02005762,3,6.86027898467871e-4
E02005763,6.5,0.0013555787278415016
E02005764,6,7.652085193215151e-4
E02005765,4.666666666666667,7.060010085728695e-4
E02005766,3,6.056935190793458e-4
E02005767,4,5.651313930488839e-4
E02005768,4.5,7.876772273761596e-4
E02005769,5,7.207726683004181e-4
E02005770,4.5,8.861756597085467e-4
E02005771,6.5,0.001079734219269103
E02005772,3,7.201152184349496e-4
E02005773,8.333333333333334,0.0011060968055924254
E02005774,9,9.685751183814034e-4
E02005775,8.166666666666666,8.35464620630861e-4
E02005776,3,4.613255420575119e-4
E02005777,5.5,7.867257903018167e-4
E02005778,6.5,0.0010907870448061754
E02005779,6.833333333333333,8.843449376644666e-4
E02005780,6.5,7.062914267086819e-4
E02005781,4.5,0.0010543580131208998
E02005782,6,0.0011794770984863377
E02005783,9.333333333333334,0.0022285896211397646
E02005784,3,6.571741511500548e-4
E02005785,7,6.353240152477764e-4
E02005786,6.666666666666667,0.0011172560192168036
E02005787,6.666666666666667,9.055510278004166e-4
E02005788,7.666666666666666,0.0014684287812041115
E02005789,3.666666666666667,7.006815720746544e-4
E02005790,8,0.0011604293588627793
E02005791,7.5,0.0010757314974182443
E02005794,5.5,6.926079838811233e-4
E02005795,6.5,9.345794392523365e-4
E02005796,5,7.593014426727411e-4
E02005797,6,9.696186166774402e-4
E02005798,10.333333333333334,0.001245279987145497
E02005799,5,6.598046978094484e-4
E02005800,8.666666666666668,0.0012877662209014366
E02005801,4,9.557945041816009e-4
E02005802,6.666666666666667,8.369951872776732e-4
E02005803,8.5,9.249183895538629e-4
E02005804,10,0.0012374706100730108
E02005805,5,8.674531575294934e-4
E02005806,8.166666666666666,0.001073149364870784
E02005807,4,6.263701847792045e-4
E02005808,13.5,0.0011637931034482758
E02005809,6,0.0011037527593818985
E02005810,5.5,0.0010115872723928637
E02005811,7,7.268196448966878e-4
E02005812,4,4.4306601683650863e-4
E02005813,10.166666666666668,8.451094486007205e-4
E02005814,5.166666666666667,9.393939393939394e-4
E02005815,5.5,8.273164861612515e-4
E02005816,4,7.689350249903883e-4
E02005817,2.333333333333333,6.569069069069068e-4
E02005818,4.5,6.608899985313556e-4
E02005819,5.666666666666667,0.0011519956630751508
E02005820,4.5,8.147745790331341e-4
E02005821,5.833333333333333,8.325008325008325e-4
E02005822,6,5.61377245508982e-4
E02005823,7.666666666666667,0.0011951156144453105
E02005824,7,9.702009702009702e-4
E02005825,7,0.0010790812394018807
E02005826,5,7.841907151819323e-4
E02005827,4,6.348198698619266e-4
E02005828,3.333333333333333,5.727376861397479e-4
E02005829,5,7.429420505200594e-4
E02005830,8,0.0013391362571141614
E02005831,6.5,7.207806609004214e-4
E02005832,6.5,8.276037687802393e-4
E02005833,3,6.031363088057901e-4
E02005834,6,7.352040191153045e-4
E02005835,8.333333333333334,7.726781023025809e-4
E02005836,6.166666666666667,6.683284563418952e-4
E02005837,4,5.033979360684622e-4
E02005838,8,0.0011580775911986102
E02005839,8.166666666666666,0.0012824539363484086
E02005840,4.5,6.561679790026247e-4
E02005842,10.5,0.0012037143184684168
E02005843,6.666666666666666,0.001344628210299852
E02005844,8.166666666666666,0.0011412334637600147
E02005846,13,0.0017874329712635776
E02005847,4.666666666666667,8.178525528683258e-4
E02005848,4.5,8.32408435072142e-4
E02005849,7.333333333333333,9.024530314217737e-4
E02005850,5,8.996041741633681e-4
E02005851,6.666666666666667,0.0010614021121902032
E02005852,5,7.297139521307647e-4
E02005853,7.833333333333334,0.0010232963204876988
E02005856,6.5,0.001082791937364651
E02005857,4.166666666666667,8.331666999933348e-4
E02005858,9.5,0.0011508176862507571
E02005859,9.166666666666666,9.861932938856014e-4
E02005860,11.666666666666666,0.0012511170688114387
E02005861,5.333333333333333,9.462976105985332e-4
E02005862,4.333333333333333,8.268142212046047e-4
E02005863,5.833333333333333,7.679480428295594e-4
E02005864,4,5.672149744753262e-4
E02005865,3,5.817335660267597e-4
E02005866,4.333333333333333,6.292961564527059e-4
E02005868,5.5,9.406533264922182e-4
E02005869,6.666666666666667,0.001094870531559643
E02005870,9.833333333333334,0.0014317608231411377
E02005871,5.5,7.695536588778508e-4
E02005872,4.333333333333333,6.966773847802786e-4
E02005873,7,8.015573113477613e-4
E02005874,4.666666666666667,0.0010372675409350226
E02005875,3,6.599208095028596e-4
E02005876,4,8.48716316571186e-4
E02005877,3,6.902899217671422e-4
E02005878,10.666666666666666,0.0012122589688222146
E02005879,8,0.0010484927916120576
E02005880,6.5,0.0010175328741390106
E02005881,4.333333333333333,6.916733173716413e-4
E02005882,4,6.696802276912774e-4
E02005883,6.333333333333333,9.097002776979795e-4
E02005884,5.666666666666667,0.0012586998371094328
E02005885,4,5.567153792623522e-4
E02005886,3,4.5948843620768876e-4
E02005887,12.333333333333334,0.0013644577202492902
E02005888,9.333333333333334,0.0010963624260934258
E02005889,6.333333333333333,7.018321513002363e-4
E02005890,3,6.141248720573184e-4
E02005891,9.666666666666666,0.0014876372217092438
E02005892,8.5,9.189189189189189e-4
E02005893,8.5,7.646635480388629e-4
E02005894,5.5,5.060728744939271e-4
E02005895,4.5,6.938020351526364e-4
E02005896,5.5,7.281874751754269e-4
E02005897,4,7.047216349541931e-4
E02005898,7.166666666666667,9.853797149273569e-4
E02005899,10.333333333333334,9.271721250186931e-4
E02005900,3.5,5.97065847833504e-4
E02005901,5.166666666666667,6.252016779606325e-4
E02005902,7.666666666666667,0.0010994789425880778
E02005903,9.333333333333334,9.244585314315901e-4
E02005904,4,6.996676578625153e-4
E02005905,4,7.727975270479134e-4
E02005906,3,5.705591479650057e-4
E02005907,4.5,6.640106241699867e-4
E02005908,4.333333333333333,7.013001024977072e-4
E02005909,6.5,9.26057842997578e-4
E02005910,9.333333333333334,9.670845853624841e-4
E02005911,3,5.986828976252245e-4
E02005912,3,7.5e-4
E02005913,4,6.068881808526779e-4
E02005914,6,7.395538025391348e-4
E02005915,1.3333333333333333,9.6688421561518e-4
E02005916,3,5.254860746190226e-4
E02005917,1,4.9800796812749e-4
E02005918,2,7.911392405063291e-4
E02005919,3,6.638636866563399e-4
E02005920,4,5.754567688102431e-4
E02005921,5.5,9.561891515994437e-4
E02005922,7.833333333333334,9.505318933786354e-4
E02005923,9.666666666666666,0.0016437113869523323
E02005924,11,0.0010654784967067028
E02005925,8.166666666666666,0.0011486169714017814
E02005926,5.5,8.221225710014948e-4
E02005927,4.5,0.0011895321173671688
E02005928,4,4.873294346978557e-4
E02005929,5,9.137426900584795e-4
E02005930,7.333333333333333,8.650859187605678e-4
E02005931,7.5,8.574368354864525e-4
E02005932,4,8.118530545971179e-4
E02005933,4,8.879023307436182e-4
E02005934,6,8.172160174339417e-4
E02005935,7,8.859638020503734e-4
E02005936,8,6.752764412931544e-4
E02005937,6,0.001072194424588992
E02005938,5.333333333333333,0.0012478552487911402
E02005939,4,5.997001499250374e-4
E02005940,4.5,8.028545941123997e-4
E02005941,3,5.300353356890459e-4
E02005942,5.333333333333334,8.105369807497468e-4
E02005943,3,6.544502617801048e-4
E02005944,4.5,8.863502068150482e-4
E02005945,6,4.4280442804428045e-4
E02005946,6.833333333333333,0.001141934046345811
E02005947,6.333333333333334,3.481957959939158e-4
E02005948,8,0.0011436740528949249
E02005949,7,9.795689896445563e-4
E02005950,10.833333333333334,0.0010217234116130655
E02005951,5.333333333333333,9.654839488293506e-4
E02005952,12.5,9.306827488645671e-4
E02005953,4.333333333333333,0.0012043727997035388
E02005954,10.333333333333334,0.0011279700178292037
E02005955,11,0.0011243994684657058
E02005956,7.333333333333333,0.001281603169055109
E02005957,8.833333333333334,0.001421063921063921
E02005958,4.5,8.445945945945946e-4
E02005959,4,9.535160905840286e-4
E02005960,5.666666666666667,7.840966745076334e-4
E02005961,6,8.992805755395684e-4
E02005962,1,6.009615384615385e-4
E02005963,3.5,7.965407373691397e-4
E02005964,7,0.0012426770814841115
E02005965,4.666666666666667,8.553274682306941e-4
E02005966,4.5,7.208073041806823e-4
E02005967,5.833333333333334,6.716561120706199e-4
E02005968,5.166666666666667,6.509596405022889e-4
E02005969,4.333333333333333,9.440813362381989e-4
E02005970,4.666666666666667,0.0016560208185474332
E02005971,3,9.071666162685213e-4
E02005972,6,6.048387096774194e-4
E02005973,5.333333333333334,9.449562957713207e-4
E02005974,5,0.001021659174499387
E02005975,7.5,0.0010839716722069663
E02005976,3,0.0016295491580662683
E02005977,5,0.0010829542993285683
E02005978,6,7.856488149797041e-4
E02005979,5,0.0010283833813245578
E02005980,5.5,8.162659542891065e-4
E02005981,6.5,0.0011039402173913043
E02005982,4.5,0.0010283363802559415
E02005983,10.166666666666666,0.0010062021641594088
E02005984,6.833333333333333,8.113670545396975e-4
E02005985,5.5,0.001074008982620582
E02005986,8.5,8.578060349177515e-4
E02005987,5.5,5.787037037037037e-4
E02005988,3.666666666666667,7.23351088314592e-4
E02005991,8,9.209163117301715e-4
E02005992,6.5,5.06901661077751e-4
E02005993,4.5,6.504770164787511e-4
E02005994,5,7.681671531725304e-4
E02005995,5.333333333333334,0.0013360053440213762
E02005996,5,7.026419336706015e-4
E02005997,6,0.0010766194150367845
E02005998,3,6.400682739492212e-4
E02005999,3,0.0011618900077459333
E02006000,7,6.607513686992637e-4
E02006001,3,0.0010496850944716584
E02006002,9.333333333333334,9.954493742889649e-4
E02006003,4.666666666666666,8.501852189226937e-4
E02006004,4.333333333333333,7.102660765994645e-4
E02006005,4,4.930358683594232e-4
E02006006,4,9.8015192354815e-4
E02006007,4.5,6.393861892583121e-4
E02006008,6.5,6.918573709419904e-4
E02006009,4.5,6.456241032998565e-4
E02006010,10.333333333333334,8.760031649146604e-4
E02006011,4,8.808632459810614e-4
E02006012,7.5,0.0011796162315193457
E02006013,6.5,0.0010699588477366254
E02006014,7.333333333333334,7.572628390472258e-4
E02006015,9,0.0010282188963783845
E02006016,7.666666666666667,9.308725918730776e-4
E02006017,3,8.726003490401396e-4
E02006018,10,8.112273870365864e-4
E02006019,4.166666666666667,8.44822925114896e-4
E02006020,4,6.185248183083346e-4
E02006021,8,9.326183259501049e-4
E02006022,2.5,7.471607890017932e-4
E02006023,7.5,0.0010158472165786266
E02006024,7.666666666666667,7.542962088416634e-4
E02006025,10.166666666666666,0.001021262347229198
E02006026,7,9.791579241852006e-4
E02006027,4.5,0.0010211027910142954
E02006028,7.5,9.376172021502688e-4
E02006029,6.333333333333333,0.0012360135310954983
E02006030,6.333333333333333,7.677698306865478e-4
E02006031,6.333333333333333,7.574851493043097e-4
E02006032,7.5,9.689922480620155e-4
E02006033,11.166666666666668,0.0012715402717680105
E02006034,5,5.787037037037037e-4
E02006035,4,0.00142602495543672
E02006036,2.333333333333333,7.721155967350539e-4
E02006037,7,6.773756531836656e-4
E02006038,4.5,5.479118470717156e-4
E02006039,3,6.035003017501509e-4
E02006040,6.5,8.169934640522876e-4
E02006041,2,6.027727546714888e-4
E02006042,8.5,0.001419268659208549
E02006043,4.5,0.0010252904989747095
E02006044,5.166666666666667,8.151888082465552e-4
E02006045,9.833333333333334,0.0010336732191036828
E02006046,4,6.852835360630461e-4
E02006047,6.5,0.0010845986984815619
E02006048,3,0.001266891891891892
E02006049,6.5,8.773113780537184e-4
E02006050,7.166666666666667,9.980039920159682e-4
E02006051,1,4.664179104477612e-4
E02006052,4.333333333333333,5.546311702717692e-4
E02006053,9,9.81675392670157e-4
E02006054,6.333333333333334,9.518084360284542e-4
E02006055,7,7.56266205704408e-4
E02006056,6,7.769001683283698e-4
E02006057,10.333333333333332,0.0013273388995932347
E02006058,7.5,8.545060954768144e-4
E02006059,3.333333333333333,4.907012120319937e-4
E02006060,7.333333333333334,0.0010497184845882242
E02006061,6.666666666666667,7.221259387637204e-4
E02006062,6.5,5.824894703826507e-4
E02006063,4.5,6.521739130434783e-4
E02006064,3.5,7.314524555903867e-4
E02006065,6.166666666666667,8.560059226355728e-4
E02006066,4,6.666666666666666e-4
E02006067,5.5,7.960631060935012e-4
E02006068,7.666666666666667,9.636333165744931e-4
